turn,object_id,object_type,state,downtime_reason,shortage_flag,missing_inputs,maintenance_event,maintenance_duration,queue_duration,cost,vibration_level,output_qualities,output_count,cycle_time,total_stock,stock_by_type,mat_id_in,mat_type_in,source_in,mat_id_out,mat_type_out,dest_out,blocked_downstream_id
1,INV_COAL,INV,,,,,,,,,,,,,,,,,,COAL108,RAW_COAL,WS2,
1,INV_COPPER,INV,,,,,,,,,,,,,,,,,,COPPER112,RAW_COPPER,WS17,
1,INV_GLASS,INV,,,,,,,,,,,,,,,,,,GLASS115,RAW_GLASS,WS9,
1,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER124,RAW_RUBBER,WS15,
1,INV_STEEL,INV,,,,,,,,,,,,,,,,,,STEEL103,COMP_STEEL,WS2,
43,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.03518306486320128,,,,,,,,,,,,
43,WS15,WS,2,,,,,,,6,0.03737591140970069,,,,,,,,,,,,
43,WS16,WS,2,,,,,,,10,0.02133149881334075,,,,,,,,,,,,
43,WS17,WS,2,,,,,,,6,0.02455655390728633,,,,,,,,,,,,
43,WS18,WS,2,,,,,,,11,0.02775514498304834,,,,,,,,,,,,
43,WS19,WS,2,,,,,,,7,0.02012475967384429,,,,,,,,,,,,
43,WS2,WS,2,,,,,,,8,0.03856455754384293,,,,,,,,,,,,
43,WS3,WS,2,,False,[],,,,1,0.024149965485354495,,,,,,,,,,,,
43,WS4,WS,2,,,,,,,7,0.029211886123607846,,,,,,,,,,,,
43,WS6,WS,4,maintenance,,,,,,0,0.02501087780379377,,,,,,,,,,,,
43,WS7,WS,2,,False,[],,,,1,0.0300464679353595,,,,,,,,,,,,
43,WS9,WS,1,,,,,,0,1,0.038983813081319166,,,,,,,,,,,,
44,INV_COPPER,INV,,,,,,,,,,,,,,,,,,COPPER248,RAW_COPPER,WS6,
44,INV_GLASS,INV,,,,,,,,,,,,,,,,,,GLASS206,RAW_GLASS,WS9,
44,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER303,RAW_RUBBER,WS6,
44,WS1,WS,2,,,,,,,8,0.03274191469174405,,,,,,,,,,,,
44,WS10,WS,3,,,,,,,6,0.025106062921554335,[1.0],1,3,,,,,,,,,
44,WS11,WS,3,,,,,,,6,0.030282662606739705,[1.0],1,3,,,,,,,,,
44,WS12,WS,3,,,,,,,1,0.0374627231545458,,,,,,,,,,,,
44,WS13,WS,3,,,,,,,15,0.02848642357885554,[1.0],1,7,,,,,,,,,
44,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.02570012242114347,,,,,,,,,,,,
44,WS15,WS,3,,,,,,,6,0.03708886812827408,[1.0],1,3,,,,,,,,,
44,WS16,WS,2,,,,,,,10,0.022843942383982296,,,,,,,,,,,,
44,WS17,WS,3,,,,,,,6,0.02564699660808795,[1.0],1,3,,,,,,,,,
44,WS18,WS,3,,,,,,,11,0.023690460400060162,[1.0],1,7,,,,,,,,,
44,WS19,WS,3,,,,,,,7,0.030056210453469026,[1.0],1,3,,,,,,,,,
44,WS2,WS,3,,,,,,,8,0.029956620510601127,[1.0],1,5,,,,,,,,,
44,WS3,WS,2,,,,,,,8,0.03875142629613463,,,,,,,,,,,,
44,WS4,WS,3,,,,,,,7,0.03430497517771339,[1.0],1,3,,,,,,,,,
44,WS6,WS,2,,False,[],maintenance_end,0,,0,0.028433265675328674,,,,,,,,,,,,
44,WS7,WS,2,,,,,,,8,0.02720626051166828,,,,,,,,,,,,
44,WS9,WS,2,,False,[],,,,1,0.029680808390604177,,,,,,,,,,,,
45,INV2,INV,,,,,,,,,,,,,,,MAT317,COMP_WIRE,WS17,,,,
45,INV3,INV,,,,,,,,,,,,,,,MAT319,COMP_TIRE,WS15,,,,
45,INV4,INV,,,,,,,,,,,,,,,MAT312,COMP_CHASSIS,WS18,,,,
45,INV7,INV,,,,,,,,,,,,,,,MAT315,COMP_SEAT,WS4,,,,
45,INV_Final,INV,,,,,,,,,,,,,,,MAT316,NEW_CAR,WS13,,,,
45,WS1,WS,3,,,,,,,8,0.03477222695123821,[1.0],1,5,,,,,,,,,
45,WS10,WS,1,,,,,,0,1,0.039362200916513906,,,,,,,,,,,,
45,WS11,WS,1,,,,,,0,1,0.038147631750651834,,,,,,,,,,,,
45,WS12,WS,3,,,,,,,1,0.03945019546571639,,,,,,,,,,,,
45,WS13,WS,1,,,,,,0,3,0.028147514850266467,,,,,,,,,,,,
45,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.03547082547254946,,,,,,,,,,,,
45,WS15,WS,1,,,,,,0,1,0.024483135240831365,,,,,,,,,,,,
45,WS16,WS,2,,,,,,,10,0.025637294162559263,,,,,,,,,,,,
45,WS17,WS,1,,,,,,0,1,0.03664854044138642,,,,,,,,,,,,
45,WS18,WS,1,,,,,,0,2,0.037240693886529425,,,,,,,,,,,,
45,WS19,WS,1,,,,,,0,1,0.024416478910603695,,,,,,,,,,,,
45,WS2,WS,4,maintenance,,,maintenance_start,5,,2,0.025994398756371023,,,,,,,,,,,,
45,WS3,WS,2,,,,,,,8,0.025471145857839973,,,,,,,,,,,,
45,WS4,WS,1,,,,,,0,1,0.035791030146694214,,,,,,,,,,,,
45,WS6,WS,2,,,,,,,6,0.02650632410009306,,,,,,,,,,,,
45,WS7,WS,2,,,,,,,8,0.027800207272271213,,,,,,,,,,,,
45,WS9,WS,2,,,,,,,5,0.02458200778419951,,,,,,,,,,,,
46,INV1,INV,,,,,,,,,,,,,,,MAT320,COMP_CASTING,WS1,MAT235,COMP_CASTING,WS18,
46,INV4,INV,,,,,,,,,,,,,,,,,,MAT312,COMP_CHASSIS,WS13,
46,INV5,INV,,,,,,,,,,,,,,,,,,MAT230,COMP_BODY,WS13,
46,INV_COPPER,INV,,,,,,,,,,,,,,,,,,COPPER249,RAW_COPPER,WS17,
46,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER306,RAW_RUBBER,WS17,
46,WS1,WS,1,,,,,,0,2,0.02337177227407599,,,,,,,,,,,,
46,WS10,WS,1,,True,"[""RAW_RUBBER""]",,,,1,0.03108887342922053,,,,,,,,,,,,
46,WS11,WS,4,maintenance,,,maintenance_start,5,,1,0.022592877042391546,,,,,,,,,,,,
46,WS12,WS,1,,,,,,2,1,0.0251911504942224,,,,,,,,,,,,
46,WS13,WS,1,,True,"[""COMP_POWERTRAIN""]",,,,2,0.03468754511939674,,,,,,,,,,,,
46,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.03689333079833943,,,,,,,,,,,,
46,WS15,WS,1,,True,"[""RAW_RUBBER""]",,,,1,0.03626153733866172,,,,,,,,,,,,
46,WS16,WS,2,,,,,,,10,0.03255785350365655,,,,,,,,,,,,
46,WS17,WS,2,,False,[],,,,1,0.03028136764531255,,,,,,,,,,,,
46,WS18,WS,2,,False,[],,,,2,0.02040534229258023,,,,,,,,,,,,
46,WS19,WS,2,,False,[],,,,1,0.020913653201539102,,,,,,,,,,,,
46,WS2,WS,4,maintenance,,,,,,0,0.0334218256932252,,,,,,,,,,,,
46,WS3,WS,2,,,,,,,8,0.02485380293334158,,,,,,,,,,,,
46,WS4,WS,2,,False,[],,,,1,0.02906429960968436,,,,,,,,,,,,
46,WS6,WS,2,,,,,,,6,0.02203118427513858,,,,,,,,,,,,
46,WS7,WS,2,,,,,,,8,0.023849517657117396,,,,,,,,,,,,
46,WS9,WS,2,,,,,,,5,0.03771064769548055,,,,,,,,,,,,
47,INV1,INV,,,,,,,,,,,,,,,,,,MAT266,COMP_CASTING,WS12,
47,INV3,INV,,,,,,,,,,,,,,,,,,MAT319,COMP_TIRE,WS12,
47,INV_COAL,INV,,,,,,,,,,,,,,,,,,COAL244,RAW_COAL,WS1,
47,INV_STEEL,INV,,,,,,,,,,,,,,,,,,STEEL239,COMP_STEEL,WS1,
47,WS1,WS,2,,False,[],,,,1,0.020511477100406923,,,,,,,,,,,,
47,WS10,WS,1,,True,"[""RAW_RUBBER""]",,,,1,0.03409141257547699,,,,,,,,,,,,
47,WS11,WS,4,maintenance,,,,,,0,0.03949116859855664,,,,,,,,,,,,
47,WS12,WS,1,,True,"[""COMP_TIRE""]",,,,1,0.02366920262820621,,,,,,,,,,,,
47,WS13,WS,1,,True,"[""COMP_POWERTRAIN""]",,,,2,0.03985008099491209,,,,,,,,,,,,
47,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.030612162340299065,,,,,,,,,,,,
47,WS15,WS,1,,True,"[""RAW_RUBBER""]",,,,1,0.03981537489668577,,,,,,,,,,,,
47,WS16,WS,2,,,,,,,10,0.025911846338905288,,,,,,,,,,,,
47,WS17,WS,2,,,,,,,6,0.03972148437987033,,,,,,,,,,,,
47,WS18,WS,2,,,,,,,11,0.025133068573386798,,,,,,,,,,,,
47,WS19,WS,2,,,,,,,7,0.033414852616138094,,,,,,,,,,,,
47,WS2,WS,4,maintenance,,,,,,0,0.031946358987726214,,,,,,,,,,,,
47,WS3,WS,2,,,,,,,8,0.03730715400049598,,,,,,,,,,,,
47,WS4,WS,2,,,,,,,7,0.02218634441111643,,,,,,,,,,,,
47,WS6,WS,3,,,,,,,6,0.02949845999861974,[1.0],1,3,,,,,,,,,
47,WS7,WS,2,,,,,,,8,0.022489495191025027,,,,,,,,,,,,
47,WS9,WS,3,,,,,,,5,0.029927992802196275,[1.0],1,3,,,,,,,,,
48,INV2,INV,,,,,,,,,,,,,,,MAT321,COMP_WIRE,WS6,,,,
48,INV8,INV,,,,,,,,,,,,,,,MAT322,COMP_WINDOW,WS9,,,,
48,WS1,WS,2,,,,,,,8,0.025210810476568386,,,,,,,,,,,,
48,WS10,WS,1,,True,"[""RAW_RUBBER""]",,,,1,0.032556553667059215,,,,,,,,,,,,
48,WS11,WS,4,maintenance,,,,,,0,0.03130711937537695,,,,,,,,,,,,
48,WS12,WS,1,,True,"[""COMP_TIRE""]",,,,1,0.035554935553093095,,,,,,,,,,,,
48,WS13,WS,1,,True,"[""COMP_POWERTRAIN""]",,,,2,0.020082235247797106,,,,,,,,,,,,
48,WS14,WS,4,maintenance,,,maintenance_start,5,,2,0.031052127600699628,,,,,,,,,,,,
48,WS15,WS,1,,True,"[""RAW_RUBBER""]",,,,1,0.028200286787857565,,,,,,,,,,,,
48,WS16,WS,2,,,,,,,10,0.039302292053877655,,,,,,,,,,,,
48,WS17,WS,2,,,,,,,6,0.03192290629781257,,,,,,,,,,,,
48,WS18,WS,2,,,,,,,11,0.029501436214848496,,,,,,,,,,,,
48,WS19,WS,2,,,,,,,7,0.03932338027194817,,,,,,,,,,,,
48,WS2,WS,4,maintenance,,,,,,0,0.03905196913159712,,,,,,,,,,,,
48,WS3,WS,2,,,,,,,8,0.029115971876694506,,,,,,,,,,,,
48,WS4,WS,2,,,,,,,7,0.02200025701921272,,,,,,,,,,,,
48,WS6,WS,4,maintenance,,,maintenance_start,5,0,1,0.023376280094616446,,,,,,,,,,,,
48,WS7,WS,3,,,,,,,8,0.033239623539101135,[1.0],1,5,,,,,,,,,
48,WS9,WS,1,,,,,,0,1,0.028314874489587846,,,,,,,,,,,,
49,INV1,INV,,,,,,,,,,,,,,,MAT323,COMP_CASTING,WS7,,,,
49,INV_COAL,INV,,,,,,,,,,,,,,,,,,COAL245,RAW_COAL,WS2,
49,INV_GLASS,INV,,,,,,,,,,,,,,,,,,GLASS207,RAW_GLASS,WS9,
49,INV_STEEL,INV,,,,,,,,,,,,,,,,,,STEEL240,COMP_STEEL,WS2,
49,WS1,WS,2,,,,,,,8,0.024664915108481587,,,,,,,,,,,,
49,WS10,WS,1,,True,"[""RAW_RUBBER""]",,,,1,0.034042622550793385,,,,,,,,,,,,
49,WS11,WS,4,maintenance,,,,,,0,0.03387675576419494,,,,,,,,,,,,
49,WS12,WS,1,,True,"[""COMP_TIRE""]",,,,1,0.03609554109037347,,,,,,,,,,,,
49,WS13,WS,4,maintenance,,,maintenance_start,5,,2,0.031847389216972465,,,,,,,,,,,,
49,WS14,WS,4,maintenance,,,,,,0,0.028508918597680025,,,,,,,,,,,,
49,WS15,WS,1,,True,"[""RAW_RUBBER""]",,,,1,0.036587658333103144,,,,,,,,,,,,
49,WS16,WS,3,,,,,,,10,0.03466849196238654,[1.0],1,7,,,,,,,,,
49,WS17,WS,3,,,,,,,6,0.03200886549265449,[1.0],1,3,,,,,,,,,
49,WS18,WS,2,,,,,,,11,0.034696596301110286,,,,,,,,,,,,
49,WS19,WS,3,,,,,,,7,0.029475391612227276,[1.0],1,3,,,,,,,,,
49,WS2,WS,2,,False,[],maintenance_end,0,,0,0.02225478627208718,,,,,,,,,,,,
49,WS3,WS,2,,,,,,,8,0.025680781150547283,,,,,,,,,,,,
49,WS4,WS,3,,,,,,,7,0.03198220905481251,[1.0],1,3,,,,,,,,,
49,WS6,WS,4,maintenance,,,maintenance_start,5,,0,0.039412711064368125,,,,,,,,,,,,
49,WS7,WS,1,,,,,,0,2,0.036865498016415976,,,,,,,,,,,,
49,WS9,WS,2,,False,[],,,,1,0.03733145001076352,,,,,,,,,,,,
50,INV2,INV,,,,,,,,,,,,,,,MAT327,COMP_WIRE,WS17,,,,
50,INV6,INV,,,,,,,,,,,,,,,MAT325,COMP_POWERTRAIN,WS16,,,,
50,INV7,INV,,,,,,,,,,,,,,,MAT326,COMP_SEAT,WS4,,,,
50,INV_COAL,INV,,,,,,,,,,,,,,,,,,COAL285,RAW_COAL,WS7,
50,INV_STEEL,INV,,,,,,,,,,,,,,,,,,STEEL280,COMP_STEEL,WS7,
50,WS1,WS,2,,,,,,,8,0.03490162722157257,,,,,,,,,,,,
50,WS10,WS,1,,True,"[""RAW_RUBBER""]",,,,1,0.032963646147084316,,,,,,,,,,,,
50,WS11,WS,1,,True,"[""RAW_RUBBER""]",maintenance_end,0,,0,0.035312893536679296,,,,,,,,,,,,
50,WS12,WS,1,,True,"[""COMP_TIRE""]",,,,1,0.02733091909994566,,,,,,,,,,,,
50,WS13,WS,4,maintenance,,,,,,0,0.03880098253176216,,,,,,,,,,,,
50,WS14,WS,4,maintenance,,,,,,0,0.03353296295838497,,,,,,,,,,,,
50,WS15,WS,1,,True,"[""RAW_RUBBER""]",,,,1,0.024892368080711182,,,,,,,,,,,,
50,WS16,WS,4,maintenance,,,maintenance_start,5,0,2,0.032966625266478936,,,,,,,,,,,,
50,WS17,WS,4,maintenance,,,maintenance_start,5,0,1,0.026931631580739447,,,,,,,,,,,,
50,WS18,WS,2,,,,,,,11,0.03638076338355481,,,,,,,,,,,,
50,WS19,WS,1,,,,,,0,1,0.03901153804076388,,,,,,,,,,,,
50,WS2,WS,2,,,,,,,8,0.0332926625310279,,,,,,,,,,,,
50,WS3,WS,3,,,,,,,8,0.03473362558293226,[1.0],1,7,,,,,,,,,
50,WS4,WS,1,,,,,,0,1,0.025802086661603572,,,,,,,,,,,,
50,WS6,WS,4,maintenance,,,,,,0,0.03494766367255455,,,,,,,,,,,,
50,WS7,WS,2,,False,[],,,,1,0.030554296200224186,,,,,,,,,,,,
50,WS9,WS,2,,,,,,,5,0.020533326405493553,,,,,,,,,,,,
51,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER349,RAW_RUBBER,WS15,
51,WS1,WS,2,,,,,,,8,0.030868952285541682,,,,,,,,,,,,
51,WS10,WS,4,maintenance,,,maintenance_start,5,,1,0.038273834950156765,,,,,,,,,,,,
51,WS11,WS,2,,False,[],,,,1,0.03671868146828483,,,,,,,,,,,,
51,WS12,WS,1,,True,"[""COMP_TIRE""]",,,,1,0.023310964658374234,,,,,,,,,,,,
51,WS13,WS,4,maintenance,,,,,,0,0.03664778934540931,,,,,,,,,,,,
51,WS14,WS,4,maintenance,,,,,,0,0.02456099975578689,,,,,,,,,,,,
51,WS15,WS,2,,False,[],,,,1,0.03445171210118993,,,,,,,,,,,,
51,WS16,WS,4,maintenance,,,maintenance_start,5,,0,0.025826521606448393,,,,,,,,,,,,
51,WS17,WS,4,maintenance,,,maintenance_start,5,,0,0.03317594703360425,,,,,,,,,,,,
51,WS18,WS,2,,,,,,,11,0.036260319345851055,,,,,,,,,,,,
51,WS19,WS,2,,False,[],,,,1,0.029773362318336896,,,,,,,,,,,,
51,WS2,WS,2,,,,,,,8,0.02538644884166395,,,,,,,,,,,,
51,WS3,WS,3,,,,,,,2,0.02897113790029243,,,,,,,,,,,,
51,WS4,WS,2,,False,[],,,,1,0.0346360419197954,,,,,,,,,,,,
51,WS6,WS,4,maintenance,,,,,,0,0.024247035401175256,,,,,,,,,,,,
51,WS7,WS,2,,,,,,,8,0.02762021160364262,,,,,,,,,,,,
51,WS9,WS,2,,,,,,,5,0.022775861817010013,,,,,,,,,,,,
52,INV8,INV,,,,,,,,,,,,,,,,,,MAT322,COMP_WINDOW,WS14,
52,WS1,WS,3,,,,,,,8,0.029000401350678367,[1.0],1,5,,,,,,,,,
52,WS10,WS,4,maintenance,,,,,,0,0.026749921766986918,,,,,,,,,,,,
52,WS11,WS,2,,,,,,,6,0.029033355554499138,,,,,,,,,,,,
52,WS12,WS,1,,True,"[""COMP_TIRE""]",,,,1,0.023877486582095465,,,,,,,,,,,,
52,WS13,WS,4,maintenance,,,,,,0,0.03425309360785186,,,,,,,,,,,,
52,WS14,WS,2,,False,[],maintenance_end,0,,0,0.025050343325393912,,,,,,,,,,,,
52,WS15,WS,2,,,,,,,6,0.025076630452152287,,,,,,,,,,,,
52,WS16,WS,4,maintenance,,,,,,0,0.03718348516747913,,,,,,,,,,,,
52,WS17,WS,4,maintenance,,,,,,0,0.024996896543197963,,,,,,,,,,,,
52,WS18,WS,2,,,,,,,11,0.034619425384433127,,,,,,,,,,,,
52,WS19,WS,2,,,,,,,7,0.031502048776699765,,,,,,,,,,,,
52,WS2,WS,2,,,,,,,8,0.03613422088926374,,,,,,,,,,,,
52,WS3,WS,3,,,,,,,2,0.02224156068130953,,,,,,,,,,,,
52,WS4,WS,2,,,,,,,7,0.02150990274889082,,,,,,,,,,,,
52,WS6,WS,4,maintenance,,,,,,0,0.038265719778662735,,,,,,,,,,,,
52,WS7,WS,2,,,,,,,8,0.024208319944198576,,,,,,,,,,,,
52,WS9,WS,3,,,,,,,5,0.03029631897290352,[1.0],1,3,,,,,,,,,
53,INV1,INV,,,,,,,,,,,,,,,MAT356,COMP_CASTING,WS1,,,,
53,INV6,INV,,,,,,,,,,,,,,,,,,MAT325,COMP_POWERTRAIN,WS13,
53,INV_COPPER,INV,,,,,,,,,,,,,,,,,,COPPER290,RAW_COPPER,WS6,
53,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER350,RAW_RUBBER,WS6,
53,WS1,WS,1,,,,,,0,2,0.029627424235736874,,,,,,,,,,,,
53,WS10,WS,4,maintenance,,,,,,0,0.032036111404917474,,,,,,,,,,,,
53,WS11,WS,2,,,,,,,6,0.020258487869451138,,,,,,,,,,,,
53,WS12,WS,1,,True,"[""COMP_TIRE""]",,,,1,0.02906481436733707,,,,,,,,,,,,
53,WS13,WS,2,,False,[],maintenance_end,0,,0,0.032106181475602305,,,,,,,,,,,,
53,WS14,WS,2,,,,,,,12,0.026685462312038673,,,,,,,,,,,,
53,WS15,WS,2,,,,,,,6,0.020182360661171246,,,,,,,,,,,,
53,WS16,WS,4,maintenance,,,,,,0,0.024572674268716434,,,,,,,,,,,,
53,WS17,WS,4,maintenance,,,,,,0,0.03284913461779022,,,,,,,,,,,,
53,WS18,WS,3,,,,,,,11,0.02094059696130784,[1.0],1,7,,,,,,,,,
53,WS19,WS,2,,,,,,,7,0.02604709204551271,,,,,,,,,,,,
53,WS2,WS,2,,,,,,,8,0.036917198416010315,,,,,,,,,,,,
53,WS3,WS,3,,,,,,,2,0.031929400047829265,,,,,,,,,,,,
53,WS4,WS,2,,,,,,,7,0.024419731075519063,,,,,,,,,,,,
53,WS6,WS,2,,False,[],maintenance_end,0,,0,0.03229509831566803,,,,,,,,,,,,
53,WS7,WS,2,,,,,,,8,0.027894300719785704,,,,,,,,,,,,
53,WS9,WS,4,maintenance,,,maintenance_start,5,,1,0.029228363493373336,,,,,,,,,,,,
54,INV4,INV,,,,,,,,,,,,,,,MAT358,COMP_CHASSIS,WS18,,,,
54,INV_COAL,INV,,,,,,,,,,,,,,,,,,COAL286,RAW_COAL,WS1,
54,INV_STEEL,INV,,,,,,,,,,,,,,,,,,STEEL281,COMP_STEEL,WS1,
54,WS1,WS,2,,False,[],,,,1,0.03132424847406312,,,,,,,,,,,,
54,WS10,WS,4,maintenance,,,,,,0,0.03458403413089951,,,,,,,,,,,,
54,WS11,WS,3,,,,,,,6,0.03853467238778313,[1.0],1,3,,,,,,,,,
54,WS12,WS,1,,True,"[""COMP_TIRE""]",,,,1,0.022270520667458285,,,,,,,,,,,,
54,WS13,WS,2,,,,,,,15,0.0367277554559803,,,,,,,,,,,,
54,WS14,WS,2,,,,,,,12,0.024109044730648288,,,,,,,,,,,,
54,WS15,WS,3,,,,,,,6,0.026535962655817764,[1.0],1,3,,,,,,,,,
54,WS16,WS,4,maintenance,,,,,,0,0.02592889457320992,,,,,,,,,,,,
54,WS17,WS,4,maintenance,,,,,,0,0.029817388154825084,,,,,,,,,,,,
54,WS18,WS,1,,,,,,0,2,0.032625158903288876,,,,,,,,,,,,
54,WS19,WS,3,,,,,,,7,0.02916337169078845,[1.0],1,3,,,,,,,,,
54,WS2,WS,3,,,,,,,8,0.020501569839811128,[1.0],1,5,,,,,,,,,
54,WS3,WS,3,,,,,,,2,0.025778146149825553,,,,,,,,,,,,
54,WS4,WS,3,,,,,,,7,0.03256034690903602,[1.0],1,3,,,,,,,,,
54,WS6,WS,2,,,,,,,6,0.035404584901423786,,,,,,,,,,,,
54,WS7,WS,2,,,,,,,8,0.02139308949182152,,,,,,,,,,,,
54,WS9,WS,4,maintenance,,,,,,0,0.02569677105457409,,,,,,,,,,,,
55,INV1,INV,,,,,,,,,,,,,,,,,,MAT267,COMP_CASTING,WS18,
55,INV2,INV,,,,,,,,,,,,,,,,,,MAT223,COMP_WIRE,WS16,
55,INV3,INV,,,,,,,,,,,,,,,MAT363,COMP_TIRE,WS15,MAT361,COMP_TIRE,WS12,
55,INV7,INV,,,,,,,,,,,,,,,MAT362,COMP_SEAT,WS4,,,,
55,INV_COPPER,INV,,,,,,,,,,,,,,,,,,COPPER291,RAW_COPPER,WS17,
55,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER352,RAW_RUBBER,WS17,
55,WS1,WS,2,,,,,,,8,0.039488593100911795,,,,,,,,,,,,
55,WS10,WS,2,,False,[],maintenance_end,0,,0,0.023942266102879764,,,,,,,,,,,,
55,WS11,WS,1,,,,,,0,1,0.023187606527429173,,,,,,,,,,,,
55,WS12,WS,2,,False,[],,,,1,0.03852098242567552,,,,,,,,,,,,
55,WS13,WS,2,,,,,,,15,0.03339874503395787,,,,,,,,,,,,
55,WS14,WS,2,,,,,,,12,0.035736618178593665,,,,,,,,,,,,
55,WS15,WS,4,maintenance,,,maintenance_start,5,0,1,0.02212246514916651,,,,,,,,,,,,
55,WS16,WS,2,,False,[],maintenance_end,0,,0,0.03800119618613468,,,,,,,,,,,,
55,WS17,WS,2,,False,[],maintenance_end,0,,0,0.03433059129691571,,,,,,,,,,,,
55,WS18,WS,1,,True,"[""COMP_WHEELS""]",,,,2,0.03653417763667395,,,,,,,,,,,,
55,WS19,WS,1,,,,,,0,1,0.03880469724197236,,,,,,,,,,,,
55,WS2,WS,4,maintenance,,,maintenance_start,5,,2,0.03395704023380255,,,,,,,,,,,,
55,WS3,WS,1,,,,,,4,2,0.03561108587775591,,,,,,,,,,,,
55,WS4,WS,1,,,,,,0,1,0.03420624488145565,,,,,,,,,,,,
55,WS6,WS,2,,,,,,,6,0.03540120079378774,,,,,,,,,,,,
55,WS7,WS,3,,,,,,,8,0.03609094490975172,[1.0],1,5,,,,,,,,,
55,WS9,WS,4,maintenance,,,,,,0,0.03839739043030463,,,,,,,,,,,,
56,INV1,INV,,,,,,,,,,,,,,,MAT364,COMP_CASTING,WS7,MAT276,COMP_CASTING,WS3,
56,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER355,RAW_RUBBER,WS4,
56,WS1,WS,2,,,,,,,8,0.021992348979070077,,,,,,,,,,,,
56,WS10,WS,2,,,,,,,6,0.025683362081344915,,,,,,,,,,,,
56,WS11,WS,2,,False,[],,,,1,0.030779656056762215,,,,,,,,,,,,
56,WS12,WS,2,,,,,,,7,0.03281204120571034,,,,,,,,,,,,
56,WS13,WS,2,,,,,,,15,0.03691629173961518,,,,,,,,,,,,
56,WS14,WS,2,,,,,,,12,0.039666567182503984,,,,,,,,,,,,
56,WS15,WS,4,maintenance,,,maintenance_start,5,,0,0.028695361868187177,,,,,,,,,,,,
56,WS16,WS,2,,,,,,,10,0.029248892150088877,,,,,,,,,,,,
56,WS17,WS,2,,,,,,,6,0.03936828019048677,,,,,,,,,,,,
56,WS18,WS,1,,True,"[""COMP_WHEELS""]",,,,2,0.029792076899168057,,,,,,,,,,,,
56,WS19,WS,2,,False,[],,,,1,0.022209038971414363,,,,,,,,,,,,
56,WS2,WS,4,maintenance,,,,,,0,0.03831462722702714,,,,,,,,,,,,
56,WS3,WS,2,,False,[],,,,1,0.025207585159637426,,,,,,,,,,,,
56,WS4,WS,2,,False,[],,,,1,0.02711550798014992,,,,,,,,,,,,
56,WS6,WS,3,,,,,,,6,0.038496277693503875,[1.0],1,3,,,,,,,,,
56,WS7,WS,4,maintenance,,,maintenance_start,5,0,2,0.027209540022666616,,,,,,,,,,,,
56,WS9,WS,4,maintenance,,,,,,0,0.034353177765457626,,,,,,,,,,,,
57,INV2,INV,,,,,,,,,,,,,,,MAT365,COMP_WIRE,WS6,,,,
57,INV_GLASS,INV,,,,,,,,,,,,,,,,,,GLASS250,RAW_GLASS,WS9,
57,WS1,WS,2,,,,,,,8,0.030392124123780125,,,,,,,,,,,,
57,WS10,WS,2,,,,,,,6,0.032271510763735516,,,,,,,,,,,,
57,WS11,WS,2,,,,,,,6,0.025534121364030746,,,,,,,,,,,,
57,WS12,WS,2,,,,,,,7,0.038109727781651774,,,,,,,,,,,,
57,WS13,WS,2,,,,,,,15,0.03166754343585051,,,,,,,,,,,,
57,WS14,WS,2,,,,,,,12,0.020221365236149296,,,,,,,,,,,,
57,WS15,WS,4,maintenance,,,,,,0,0.026165762337913057,,,,,,,,,,,,
57,WS16,WS,2,,,,,,,10,0.028361042666452875,,,,,,,,,,,,
57,WS17,WS,2,,,,,,,6,0.023817607276053757,,,,,,,,,,,,
57,WS18,WS,1,,True,"[""COMP_WHEELS""]",,,,2,0.03478831483810189,,,,,,,,,,,,
57,WS19,WS,2,,,,,,,7,0.03485049255005489,,,,,,,,,,,,
57,WS2,WS,4,maintenance,,,,,,0,0.02801009975123034,,,,,,,,,,,,
57,WS3,WS,2,,,,,,,8,0.038800921158971435,,,,,,,,,,,,
57,WS4,WS,2,,,,,,,7,0.02190662783510223,,,,,,,,,,,,
57,WS6,WS,1,,,,,,0,1,0.02580909644694554,,,,,,,,,,,,
57,WS7,WS,4,maintenance,,,maintenance_start,5,,0,0.03386411634663933,,,,,,,,,,,,
57,WS9,WS,2,,False,[],maintenance_end,0,,0,0.028963756418809897,,,,,,,,,,,,
58,INV_COPPER,INV,,,,,,,,,,,,,,,,,,COPPER292,RAW_COPPER,WS6,
58,WS1,WS,2,,,,,,,8,0.034083913750598396,,,,,,,,,,,,
58,WS10,WS,3,,,,,,,6,0.0317728245318908,[1.0],1,3,,,,,,,,,
58,WS11,WS,2,,,,,,,6,0.03464631548318235,,,,,,,,,,,,
58,WS12,WS,3,,,,,,,7,0.02029342237536245,[1.0],1,3,,,,,,,,,
